Row Labels,sample date,"1,2,3-Trichlorobenzene","1,2,4-Trichlorobenzene",Acenaphthene,Acenaphthylene,AGOC-3A,Alachlor,Aldrin,alpha-Hexachlorocyclohexane,Aluminium,Ammonium,Anionic active surfactants,Anthracene,AOX,Arsenic,Atrazine,Barium,Benzo(a)anthracene,Benzo(a)pyrene,Benzo(b)fluoranthene,"Benzo(g,h,i)perylene",Benzo(k)fluoranthene,Berilium,beta-Hexaxchlorocyclohexane,Bicarbonates,Biochemical Oxygen,Boron,Cadmium,Calcium,Carbonates,Cesium,Chemical Oxygen Demand (Cr),Chemical Oxygen Demand (Mn),Chlorides,Chlorodinine,Chromium,Chrysene,Copper,Cyanides,Dieldrin,Dissolved organic carbon,Dissolved oxygen,Dissolved silicates,Endosulfan (alpha),Endosulfan (beta),Endrin,Fecal coliforms,Fecal streptococci ,Fluoranthene,Fluorene,gamma-Hexachlorocyclohexane,Heptachlor,Heptachloroepoxide,Hexachlorobenzene,"Indeno(1,2,3-c,d)pyrene",Inorganic nitrogen,Iron,Isodrin,Lead,Macrozoobenthos,Magnesium,Manganese,Mercury,Methoxychlor,Methylosmoline,Metolachlor,Naphthalene,Nickel,Nitrates,Nitrites,Organic nitrogen,Orthophosphate-phosphorus,Oxygen saturation,"p,p-DDD","p,p-DDE","p,p-DDT",PAHs,PCB 101,PCB 118,PCB 138,PCB 153,PCB 180,PCB 28,PCB 52,Pentachlorobenzene,Petroleum hydrocarbons,Phenanthrene,Potassium,Pyrene,Selenium,Silica (SiO2),Simazine,Sodium,Sulfides,Sulphates,Tetrachloromethane,Total coliforms,Total dissolved phosphorus,Total dissolved salts,Total extractable matter,Total hardness,Total nitrogen,Total organic carbon,Total phosphorus,Trifluralin,Water temperature,Zinc
Boonsri,1/11/2007,,,,,,0.21,0.065,0.015,,0.68,0.141,,,,0.18,,,,,,,,0.05,591.7,6.4,,0.828,156.9,,,24.7,7.2,65.4,,3.651,,13.663,,0.015,,36.9,,0.132,0.293,0.015,0.65,0.083,,,0.02,0.015,0.031,,,,0.567,,11.111,5.22,41.5,0.082,0.121,,,0.028,,6.276,2.37,0.13,,0.3,282.2,0.11,0.029,0.263,,,,,,,,,,,,9,,,34.65,0.287,49,,93.6,,6.6,,732,,295,,,0.42,,12.5,119
Boonsri,1/25/2007,,,,,,0.788,0.117,0.015,,0.947,0.135,,,,0.41,,,,,,,,0.098,561.2,5.45,,7.016,177.75,,,23.52,6.42,75.08,,3.019,,15.586,,0.202,,36.46,,0.09,0.2,0.173,0.44,0.0131,,,0.034,0.015,0.038,,,,0.741,,12.128,5.45,36.86,0.135,0.104,,,0.114,,6.276,4.315,0.114,,0.38,267.92,0.117,0.025,0.076,,,,,,,,,,2.35,,9,,,38.38,0.547,64,,161.5,,0.55,,827,,332.8,,,0.52,,8.5,217
Boonsri,2/8/2007,,,,,,,0.111,0.005,,0.28,0.035,,,,,,,,,,,,0.02,213.5,2.9,,0.761,53.96,,,9.8,3.88,25.35,,0.746,,12.97,,0.107,,13.36,,0.041,0.093,0.125,0.08,0.013,,,0.01,0.01,0.005,,,,0.25,,5.289,1.87,16.49,0.103,0.463,,,,,1.401,1.85,0.02,,0.082,92,0.05,0.011,0.015,,,,,,,,,,,,3,,,10.4,,21,,34.5,,0.33,,270,,113.1,,,0.13,,0.5,80
Boonsri,2/22/2007,,,,,,0.598,0.457,0.058,,0.8,0.192,,,,0.49,,,,,,,,0.104,579.5,5.9,,7.249,163.3,,,31.7,9.4,88.6,,9.066,,43.04,,0.233,,38,,0.246,0.531,0.192,0.89,0.109,,,0.033,0.039,0.015,,,,3.749,,64.8,5.6,47.4,0.976,0.23,,,0.089,,15.144,5.129,0.08,,0.36,272.8,0.206,0.052,0.117,,,,,,,,,,5.646,,9,,,11.1,0.701,66,,138.9,,0.53,,833,,337,,,0.54,,5.5,243
Boonsri,3/9/2007,,,,,,0.53,0.108,0.113,,1.451,0.075,,,,0.359,,,,,,,,0.065,549,9.73,,1.32,136.48,,,31.36,12.43,79.99,,11.188,,15.981,,0.167,,41.51,,0.105,0.194,0.015,0.8,0.198,,,0.015,0.03,0.015,,,,3.838,,3.825,5.2,61.99,0.517,0.103,,,0.104,,30.143,5.491,0.075,,0.33,398.6,0.186,0.037,0.03,,,,,,,,,,,,9,,,19.84,0.388,77,,189,,6.8,,853,,332.5,,,0.452,,6,169
Boonsri,3/22/2007,,,,,,0.458,0.094,0.043,,2.065,0.192,,,,0.383,,,,,,,,0.119,518.5,5.9,,6.384,122,,,27.9,9.8,66.1,,35.897,,23.327,,0.324,,28.9,,0.029,0.037,0.159,1.98,0.207,,,0.048,0.046,0.015,,,,9.554,,11.888,5.21,51.2,1.072,0.075,,,0.197,,45.54,4.745,0.099,,0.55,219.9,0.109,0.026,0.062,,,,,,,,,,2.94,,9,,,24.66,0.465,59,,122.2,,16.8,,716,,288,,,0.706,,12,233
Boonsri,4/6/2007,,,,,,0.434,0.103,0.015,,0.697,0.18,,,,0.192,,,,,,,,0.017,524.6,7,,48.32,123.96,,,28.9,9.1,58.51,,7.152,,26.935,,0.015,,28.6,,0.042,0.098,0.015,2.62,0.29,,,0.025,0.015,0.015,,,,4.701,,33.62,5.4,47.53,0.533,0.128,,,0.058,,18.316,6.282,0.077,,0.213,239.4,0.047,0.016,0.06,,,,,,,,,,,,9,,,26.12,0.18,51,,91.5,,15,,675,,286,,,0.35,,23,143
Boonsri,4/19/2007,,,,,,0.192,0.013,0.005,,3.986,0.04,,,,0.06,,,,,,,,0.005,115.9,3.73,,10.6,36.87,,,22.63,12.04,5.36,,2.703,,11.99,,0.005,,8.87,,0.014,0.029,0.019,1.4,0.22,,,0.005,0.005,0.005,,,,4.785,,21.47,1.92,4.85,0.665,0.091,,,0.039,,12.08,0.904,0.225,,0.82,79.3,0.009,0.005,0.01,,,,,,,,,,0,,3,,,9.11,0.064,7,,33.5,,7.9,,160,,62.72,,,1.06,,9,56
Boonsri,5/10/2007,,,,,,0.792,0.091,0.015,,1.164,0.093,,,,0.229,,,,,,,,0.017,506.3,7.05,,183.04,150.64,,,21.91,10.56,45.72,,9.323,,27.51,,0.015,,24.79,,0.023,0.051,0.026,1.29,0.193,,,0.015,0.015,0.015,,,,1.963,,3.255,5.51,32.98,0.596,0.133,,,0.114,,15.733,3.208,0.068,,0.27,252.3,0.016,0.015,0.116,,,,,,,,,,,,9,,,18.07,0.189,48,,135,,15.3,,690,,286.6,,,0.42,,48,160
Boonsri,5/24/2007,,,,,,0.244,0.093,0.015,,0.496,0.075,,,,0.18,,,,,,,,0.016,512.4,4.3,,2.176,142.67,,,18.8,7.4,40.96,,8.18,,29.082,,0.015,,26,,0.025,0.062,0.015,1.09,0.079,,,0.015,,0.015,,,,2.176,,4.837,5.59,32.98,0.605,0.075,,,0.038,,13.656,3.344,0.043,,0.249,276.8,0.024,0.022,0.127,,,,,,,,,,0,,8,,,21.04,0.18,44,,105.9,,7.9,,646,,275.4,,,0.47,,53.5,155
Boonsri,6/7/2007,,,,,,0.183,0.015,0.015,,0.738,0.185,,,,0.18,,,,,,,,0.015,512.4,5.5,,3.423,142.67,,,22.92,8.96,50.01,,5.872,,28.302,,0.015,,20.13,,0.015,0.015,0.015,0.82,0.05,,,0.02,0.015,0.015,,,,1.448,,9.077,5.39,36.86,0.556,0.075,,,0.03,,5.646,2.485,0.114,,0.29,227.6,0.015,0.015,0.03,,,,,,,,,,,,6,,,14.57,0.18,55,,131.5,,12.8,,691,,284.4,,,0.52,,63,39
Boonsri,6/21/2007,,,,,,0.174,0.03,0.03,,0.598,0.182,,,,0.18,,,,,,,,0.019,542.9,3.9,,2.673,131.45,,,21.77,6.63,50.48,,7.906,,38.625,,0.015,,19.91,,0.015,0.015,0.03,2.18,0.03,,,0.02,0.015,0.015,,,,2.163,,15.412,5.48,46.56,0.521,0.077,,,0.05,,10.178,2.756,0.138,,0.12,225,0.015,0.015,0.05,,,,,,,,,,,,3,,,14,0.18,53,,111,,22.8,,681,,299.1,,,0.21,,63,67
Boonsri,7/5/2007,,,,,,0.106,0.018,0.015,,0.777,0.163,,,,0.18,,,,,,,,0.016,542.9,2.88,,0.44,145.9,,,23.71,5.86,57.16,,4.56,,41.06,,0.015,,15.69,,0.043,0.169,0.015,1.93,0.035,,,0.027,0.015,0.015,,,,0.709,,1.648,5.4,46.56,0.21,0.075,,,0.015,,16.456,2.465,0.075,,0.25,188.2,0.051,0.019,0.048,,,,,,,,,,0,,3,,,7.93,,49,,129.6,,25.8,,716,,682,,,0.51,,78,207
Boonsri,7/19/2007,,,,,,0.127,0.016,0.015,,1.04,0.08,,,,0.18,,,,,,,,0.021,530.7,5.8,,0.63,141.06,,,22.77,6.75,55.73,,11.305,,47.9,,0.015,,18.36,,0.042,0.151,0.015,,,,,0.056,0.015,0.015,,,,1.792,,1.583,,39.77,0.344,0.075,,,0.015,,21.691,4.045,0.069,,0.39,209.7,0.1,0.033,0.058,,,,,,,,,,,,3,,,8.65,,43,,99,,,,668,,288.96,,,0.45,,66,232
Boonsri,8/23/2007,,,,,,0.075,0.023,0.015,,0.822,0.157,,,,0.18,,,,,,,,0.015,542.9,4.31,,0.341,145.71,,,27.58,9.64,55.73,,4.82,,22.414,,0.015,,22.33,,0.016,0.029,0.015,1.68,0.182,,,0.017,0.015,0.015,,,,1.176,,19.637,5.54,33.95,0.255,0.144,,,0.015,,7.732,2.892,0.033,,0.101,249.1,0.017,0.015,0.041,,,,,,,,,,16.469,,3,,,21.37,0.18,49,,80.56,,20.7,,654,,281.7,,,0.28,,61,94
Boonsri,9/20/2007,,,,,,0.136,0.037,0.015,,0.931,0.14,,,,0.18,,,,,,,,0.015,610,2.85,,3.406,186.21,,,29.32,8.73,58.62,,7.427,,11.127,,0.015,,20.3,,0.019,0.054,0.015,2.39,0.318,,,0.028,0.015,0.015,,,,2.338,,12.18,5.5,32.01,0.325,0.156,,,0.015,,12.075,2.621,0.037,,0.279,226.4,0.017,0.016,0.043,,,,,,,,,,0,,9,,,9.03,0.18,52,,127,,19.5,,783,,336.7,,,0.51,,61,78
Boonsri,10/25/2007,,,,,,0.065,0.005,0.005,,0.831,0.025,,,,0.06,,,,,,,,0.005,201.3,1.56,,0.283,55.55,,,7.8,2.58,18.74,,5.764,,10.87,,0.005,,9.82,,0.006,0.022,0.005,,,,,0.01,0.005,0.005,,,,1.872,,5.94,,14.55,0.22,,,,0.005,,5.966,1.672,0.015,,0.211,,0.008,0.005,0.021,,,,,,,,,,,,3,,,6.32,0.06,18,,45,,,,265,,110.8,,,0.3261,,10,34
Boonsri,11/15/2007,,,,,,,,,,0.06,0.06,,,,,,,,,,,,,231.8,1.65,,,68.24,,,10.24,3.68,26.91,,,,,,,,7.07,,,,,,,,,,,,,,,,,,,14.55,,,,,,,,0.949,0.015,,0.03,64.2,,,,,,,,,,,,,,,3,,,,,22,,49.1,,,,304,,128.8,,,0.045,,11,
Boonsri,11/22/2007,,,,,,0.162,0.037,0.015,,0.806,0.094,,,,0.18,,,,,,,,0.015,710.8,6.34,,9.368,201.55,,,26.2,7.76,91.3,,6.524,,9.853,,0.015,,28.56,,0.026,0.061,0.015,0.76,0.053,,,0.035,0.015,0.015,,,,0.733,,9.84,5.46,76.38,0.333,0.075,,,0.015,,5.173,2.327,0.025,,0.075,237.1,0.041,0.018,0.105,,,,,,,,,,2.94,,7,,,16.31,0.18,66,,247.7,,6.6,,1057,,450.4,,,0.299,,22,46
Boonsri,12/20/2007,,,,,,0.15,0.047,0.015,,1.211,0.119,,,,0.18,,,,,,,,0.015,652.7,7.34,,0.655,163.53,,,28.29,10.5,61.5,,7.946,,31.93,,0.015,,31.82,,0.016,0.041,0.015,0.7,0.055,,,0.017,0.015,0.015,,,,1.415,,9.971,5.49,46.56,0.349,0.38,,,0.026,,10.385,4.303,0.045,,0.211,238.8,0.02,0.015,0.035,,,,,,,,,,,,9,,,22.85,0.18,67,,125.5,,8.3,,823,,337.3,,,0.76,,10.5,44
Boonsri,1/10/2008,,,,,,,,,,1.707,0.147,,,,,,,,,,,,,616.1,9.74,,,110.1,,,27.12,6.9,57.18,,,,,,,,35.99,,,,,,,,,,,,,,,,,,,62.12,0.088,,,,,,,4.158,0.042,,0.27,259.6,,,,,,,,,,,,,,,9,,,30,,71,,99,,,,738,,298.6,,,0.56,,6,
Boonsri,1/24/2008,0.001,0.001,0.003,0.004,,,0.025,,,0.606,0.05,0.005,,,0.5,,0.0035,0.0075,0.0075,,0.0075,,,321.8,3.77,,,63.15,,,12.58,4.43,24.03,,,0.003,,,,,14.04,,,,0.025,0.14,0.009,0.0045,,0.04,,,0.02,,,,0.025,,,25.22,0.038,,,,,0.01,,1.672,0.017,,0.005,97.1,,,0.0055,,0.001,,0.002,0.002,0.002,,,0.001,,0.005,3,0.001,,9.14,,27,,93.5,,0.79,,360,,14.72,,,0.01,,0.5,
Boonsri,2/6/2008,,,,,,,,,,0.233,0.054,,,,,,,,,,,,,256.2,3.04,,,60.92,,,9.68,4.45,19.88,,,,,,,,13.97,,,,,,,,,,,,,,,,,,,27.16,0.021,,,,,,,1.401,0.033,,0.19,96.6,,,,,,,,,,,,,,,3,,,8.958,,30,0.1,88,,,,364,,147.8,,,0.3,,0.5,
Boonsri,2/21/2008,0.003,0.003,0.009,0.012,,,0.075,,,2.066,0.13,0.015,,,1.5,,0.01052,0.0225,0.0225,,0.0225,,,652.7,9.67,,,166.72,,,36.48,13.87,81.57,,,0.009,,,,,37.2,,,,0.075,0.63,0.109,0.01434,,0.12,,,0.06,,,,0.075,,5.73,51.41,0.283,,,,,0.03,,5.22,0.101,,0.357,277.2,,,0.0165,,0.003,,0.006,0.006,0.006,,,0.003,,0.015,12,0.00562,,27.82,,74,0.3,138.1,0.75,7.2,,878,,351.6,,,0.69,,9.7,
Boonsri,3/21/2008,0.003,0.003,0.009,0.012,,,0.075,,,1.521,0.145,0.015,,,1.5,,0.01534,0.0225,0.0225,,0.0225,,,591.7,2.02,,,128.21,,,34.26,11.27,71.37,,,0.009,,,,,32.73,,,,0.075,1.08,0.258,0.0135,,0.12,,,0.06,,,,0.075,,,64.5,0.332,,,,,0.03,,5.333,0.076,,0.36,265.2,,,0.0165,,0.00474,,0.006,0.006,0.006,,,0.003,,0.015,9,0.00546,,23.917,,66,0.3,137.5,0.75,10.9,,801,,328,,,0.69,,20,
Boonsri,5/16/2008,,,,,,,,,,0.393,0.183,,,,,,,,,,,,,545.9,6.63,,,145.88,,,26.77,10.07,50.17,,,,,,,,25.3,,,,,2.29,0.218,,,,,,,,,,,,5.58,42.68,0.176,,,,,,,3.314,0.043,,0.086,256.6,,,,,,,,,,,,,,,8,,,4.85,,49,0.3,116.5,0.75,17.7,,706,,555.1,,,0.19,,47.9,
Boonsri,6/20/2008,0.003,0.003,0.0129,0.012,,,0.075,,,0.363,0.119,0.033568,,,1.5,,0.0105,0.0225,0.0225,,0.0225,,,573.4,2.87,,,143.13,,,28.78,10.17,46.46,,,0.009,,,,,19.88,,,,0.075,1.46,0.134,0.01526,,0.12,,,0.06,,,,0.075,,,39.77,0.151,,,,,0.03,,2.698,0.046,,0.043,232.1,,,0.021,,0.003,,0.006,0.006,0.01206,,,0.003,0.045,0.015,8,0.00774,,19.08,,48,0.3,90.12,0.75,13.1,,679,,290.8,,,0.075,,64.7,
Boonsri,7/11/2008,0.003,0.003,0.009,0.012,,,0.0768,,,0.06,0.103,0.04966,,3.74,1.5,,0.0105,0.0225,0.0296,,0.02374,,,536.8,6.42,,,140.16,,,22,6.97,53.53,,,0.009,,,,,20.36,,,,0.075,2.9,0.051,0.01752,,0.12,,,0.06,,,,0.075,,,36.86,0.143,,,,,0.07922,,2.778,0.05,,0.1,241.15,,,0.0165,,0.003,,0.006,0.006,0.006,,,0.003,0.03,0.015,10,0.00878,,9.626,,54,0.3,104.42,,26.7,,682,,281.68,,,0.315,,73.5,
Boonsri,7/25/2008,0.003,0.003,0.04112,0.012,,,0.0963,,,0.79,0.18,0.05284,,4.9,1.5,,0.01436,0.0225,0.0225,,0.0225,,,561.2,6.26,,,169.02,,,22.92,8.15,56.1,,,0.009,,,,,22.12,,,,0.075,,0.031,0.01362,,0.12,,,0.06,,,,0.075,,,35.89,0.177,,,,,0.03046,,1.806,0.069,,0.05,273.2,,,0.0165,,0.003,,0.006,0.006,0.006,,,0.003,0.044,0.015,7,0.01074,,21.069,,47,0.3,134.94,0.75,,,740,,326,,,0.149,,75.1,
Boonsri,8/3/2008,,,,,,,,,,0.532,0.12,,,,,,,,,,,,,536.8,3.43,,,155.07,,,28.72,10.14,65.32,,,,,,,,22.75,,,,,,,,,,,,,,,,,,,32.01,0.255,,,,,,,1.558,0.056,,0.032,283.65,,,,,,,,,,,,,,,6,,,6.447,,47,0.3,87.48,,,,690,,297.36,,,0.14,,82.3,
Boonsri,8/10/2008,,,,,,,,,,0.667,0.132,,,,,,,,,,,,,512.4,5.73,,,161.16,,,31.74,8.85,64.25,,,,,,,,21.57,,,,,,,,,,,,,,,,,,,35.89,0.18,,,,,,,3.389,0.057,,0.049,254.75,,,,,,,,,,,,,,,6,,,8.517,,50,0.3,140.24,,,,730,,315,,,0.074,,73,
Boonsri,8/22/2008,0.003,0.003,0.009,0.012,,,0.075,,,0.612,0.123,0.0154,,,,,0.0105,0.02392,0.03492,,0.0225,,,524.6,4.26,,,158.98,,,22.44,5.96,59.05,,,0.009,,,,,20.41,,,,0.075,,,0.0135,,0.12,,,0.06,,,,0.075,,,29.1,0.21,,,,,0.03,,3.412,0.071,,0.039,235.86,,,0.02722,,0.00956,,0.006,0.006,0.006,,,0.003,0.0388,0.015,8,0.00636,,18.807,,51,0.3,109.5,0.75,,,695,,293.16,,,0.067,,69.5,
Boonsri,8/28/2008,,,,,,,,,,0.628,0.148,,,,,,,,,,,,,561.2,3.65,,,161.12,,,25.4,4.48,52.02,,,,,,,,19.53,,,,,2.79,0.031,,,,,,,,,,,,5.82,37.83,0.187,,,,,,,3.067,0.068,,0.077,229,,,,,,,,,,,,,,,8,,,21.022,,49,0.3,125.09,,23.7,,726,,317.7,,,0.155,,68.5,
Boonsri,9/5/2008,,,,,,,,,,0.12,0.115,,,,,,,,,,,,,555.1,4.11,,,166.22,,,26.34,7.27,56.55,,,,,,,,20.11,,,,,0.99,0.03,,,,,,,,,,,,,36.86,0.192,,,,,,,3.548,0.063,,0.077,222.27,,,,,,,,,,,,,,,8,,,18.288,,41,0.3,116.93,,8.3,,695,,322.56,,,0.47,,62.5,
Boonsri,9/13/2008,,,,,,,,,,0.133,0.082,,,,,,,,,,,,,384.3,1.94,,,117.03,,,16.09,4.42,38.05,,,,,,,,17.1,,,,,,,,,,,,,,,,,,,29.1,0.076,,,,,,,2.365,0.018,,0.059,188.76,,,,,,,,,,,,,,,2,,,11.442,,30,0.2,97.04,,,,515,,234.64,,,0.124,,41.5,
Boonsri,9/18/2008,,,,,,,,,,0.058,0.049,,,,,,,,,,,,,189.1,1.94,,,54.27,,,7.8,2.64,19.2,,,,,,,,8.54,,,,,1.4,0.023,,,,,,,,,,,,,11.64,0.064,,,,,,,0.637,0.016,,0.055,92.93,,,,,,,,,,,,,,,3,,,3.988,,16,0.1,38.05,,7.9,,202,,104.16,,,0.13,,20,
Boonsri,9/26/2008,0.001,0.001,0.003,0.004,,,0.025,,,0.178,0.05,0.005,,,,,0.0035,0.0075,0.0075,,0.0075,,,195.2,1.3,,,57.67,,,10.73,3.16,18.85,,,0.003,,,,,8.14,,,,0.025,,,0.0045,,0.04,,,0.02,,,,0.025,,,11.64,0.061,,,,,0.01,,0.791,0.03,,0.09,91.1,,,0.0055,,0.001,,0.002,0.002,0.002,,,0.001,0.01,0.005,3,0.00194,,4.25,,16,0.1,41.2,0.25,,,251,,109.2,,,0.15,,20.5,
Boonsri,10/3/2008,,,,,,,,,,0.25,0.075,,,,,,,,,,,,,579.5,4.48,,,157.73,,,30.09,8.48,60.4,,,,,,,,20.66,,,,,,,,,,,,,,,,,,,44.62,0.086,,,,,,,3.812,0.063,,0.089,225.55,,,,,,,,,,,,,,,8,,,15.645,,51,0.3,121.22,,,,746,,329.28,,,0.125,,60.5,
Boonsri,10/10/2008,,,,,,,,,,0.295,0.075,,,,,,,,,,,,,591.7,3.59,,,162.83,,,31.14,8.28,63.55,,,,,,,,21.64,,,,,,,,,,,,,,,,,,,37.83,0.045,,,,,,,1.255,0.077,,0.05,231.71,,,,,,,,,,,,,,,9,,,12.045,,58,0.3,117.35,,,,750,,320.04,,,0.229,,57.5,
Boonsri,10/17/2008,,,,,,,,,,0.697,0.075,,,,,,,,,,,,,616.1,4.6,,,157.21,,,28.5,8.49,67.39,,,,,,,,24.95,,,,,1.22,0.035,,,,,,,,,,,,5.53,58.2,0.042,,,,,,,2.891,0.078,,0.045,230.98,,,,,,,,,,,,,,,9,,,12.366,,55,0.3,149.59,,10.9,,796,,362.88,,,0.068,,42.5,
Boonsri,10/24/2008,0.003,0.003,0.009,0.012,,,0.075,,,0.432,0.075,0.015,,,,,0.0105,0.0225,0.0225,,0.0225,,,628.3,4.85,,,148.68,,,28.26,8.87,68.31,,,0.009,,,,,24.04,,,,0.075,,,0.0135,,0.12,,,0.06,,,,0.075,,,56.26,0.043,,,,,0.03,,1.804,0.07,,0.037,261.14,,,0.0165,,0.003,,0.006,0.006,0.006,,,0.003,0.03,0.015,9,0.003,,12.308,,62,0.3,168,0.75,,,845,,370.16,,,0.36,,53.5,
Boonsri,11/1/2008,,,,,,,,,,0.504,0.139,,,,,,,,,,,,,640.5,6.74,,,167.44,,,31.22,10.56,77.41,,,,,,,,27.37,,,,,,,,,,,,,,,,,,,62.08,0.021,,,,,,,3.389,0.077,,0.052,257.72,,,,,,,,,,,,,,,9,,,15.894,,63,0.3,166.68,,,,879,,320.04,,,0.2,,39,
Boonsri,11/28/2008,0.003,0.003,0.009,0.012,,,0.075,,,0.784,0.075,0.015,,,1.5,,0.0105,0.0225,0.0225,,0.0225,,,591.7,3.61,,,173.8,,,30.46,10.03,78.11,,,0.009,,,,,31.18,,,,0.075,1,0.05,0.0135,,0.12,,,0.06,,,,0.075,,,45.59,0.091,,,,,0.03,,3.856,0.08,,0.055,269.49,,,0.0165,,0.003,,0.006,0.006,0.006,,,0.003,0.03,0.015,9,0.003,,18.749,,66.22,0.3,171.52,0.75,9.4,,857,,353.92,,,0.214,,27.6,
Boonsri,12/12/2008,,,,,,,,,,0.954,0.075,,,,,,,,,,,,,625.84,3.36,,,177.18,,,33.26,8.47,62.58,,,,,,,,27.87,,,,,0.65,0.037,,,,,,,,,,,,,50.44,0.071,,,,,,,3.936,0.083,,0.175,234.4,,,,,,,,,,,,,0.03,,7,,,21.413,,50,0.3,139.45,0.75,7.3,,818,,370.16,,,0.36,,24,
Boonsri,1/11/2009,,,,,,,,,,1.055,0.15,,0,,,,,,,,,,,646.6,5.58,,,181.74,,,20.8,7.27,84.01,,,,,,,,33.23,,,,,,,,,,,,,,,,,,,63.05,0.154,,,,,,,3.606,0.057,,0.066,275.7,,,,,,,,,,,,,,,9,,,15.948,,63,,103.62,0.25,,,820,,351.4,,,0.114,,18,
Boonsri,1/29/2009,0.001,0.001,0.003,0.004,,,0.001,,,0.411,0.05,0.005,,,,,0.0035,0.0075,0.0075,,0.0075,,,176.9,2.13,,,52.31,,,8.56,2.46,14.18,,,0.003,,,,,10.82,,,,0.001,,,0.0045,,0.001,,,0.001,,,,0.001,,,9.7,0.1,,,,,0.01,,1.062,0.018,,0.026,87.8,,,0.001,,0.001,,0.002,0.002,0.002,,,0.001,0.1,0.005,3,0.003,,10.402,,14,,35.14,1.386,,,223,,96.6,,,0.035,,4,
Boonsri,2/14/2009,,,,,,,,,,1.956,0.15,,,,,,,,,,,,,500.2,6.34,,,106.29,,,26.56,7.55,59.19,,,,,,,,33.75,,,,,1.62,0.288,,,,,,,,,,,,,57.23,0.169,,,,,,,4.428,0.084,,0.089,280,,,,,,,,,,,,,,,9,,,28.969,,49,,115,,13.1,,669,,282.8,,,0.225,,18,
Boonsri,2/27/2009,0.003,0.003,0.009,0.012,,,0.003,,,1.118,0.15,0.015,0,,,,0.0105,0.0225,0.0225,,0.0225,,,506.3,5.6,,,165.37,,,23.22,6.21,58.35,,,0.009,,,,,33.35,,,,0.003,,,0.0135,,0.003,,,0.003,,,,0.003,,,33.95,0.18,,,,,0.03,,3.887,0.094,,0.435,269.7,,,0.003,,0.003,,0.0079,0.006,0.006,,,0.003,0.3,0.015,9,0.009,,28.097,,49,,149.04,0.75,,,738,,313.88,,,0.615,,15,
Boonsri,3/6/2009,,,,,,,,,,2.936,0.15,,,,,,,,,,,,,451.4,7.16,,,140.05,,,30.88,10.76,57.28,,,,,,,,31.91,,,,,,,,,,,,,,,,,,,52.38,0.224,,,,,,,3.953,0.093,,0.32,285.2,,,,,,,,,,,,,0.3,,9,,,27.111,,37,,185.08,,,,710,,323.12,,,0.55,,27,
Boonsri,3/19/2009,0.003,0.003,0.009,0.012,,,0.003,,,1.102,0.15,0.015,0,,,,0.0105,0.0225,0.0225,,0.0225,,,500.2,4.66,,,148.49,,,27.14,6.82,56.56,,,0.009,,,,,29.72,,,,0.003,1.82,0.161,0.0135,,0.003,,,0.003,,,,0.003,,6.15,33.95,0.17,,,,,0.03,,4.067,0.049,,0.064,280.7,,,0.003,,0.003,,0.006,0.006,0.006,,,0.003,,0.015,9,0.009,,25.99,,48,,122.38,0.75,20.7,,689,,290.08,,,0.097,,33.5,
Boonsri,4/12/2009,,,,,,,,,,0.421,0.15,,,,,,,,,,,,,567.3,6.43,,,134.99,,,23.85,6.93,61.22,,,,,,,,32.03,,,,,,,,,,,,,,,,,,,64.02,0.15,,,,,,,3.329,0.047,,0.179,315.91,,,,,,,,,,,,,,,8,,,20.01,,56,,168.19,,,,788,,344.7,4.41,,0.333,,39,
Boonsri,4/23/2009,0.003,0.003,0.009,0.012,,,0.003,,,0.239,0.15,0.015,0,,,,0.0105,0.0225,0.0225,,0.0225,,,524.6,5.19,,,129.93,,,27.81,7.38,70.52,,,0.009,,,,,27.04,,,,0.003,,,0.0135,,0.003,,,0.003,,,,0.003,,,59.17,0.15,,,,,0.03,,2.386,0.036,,0.099,289.89,,,0.003,,0.003,,0.006,0.006,0.006,,,0.003,0.3,0.015,9,0.009,,7.319,,58,,164.79,0.75,,,759,,325.8,3.2,,0.244,,51.5,
Boonsri,5/4/2009,,,,,,,,,,0.9,,,,,,,,,,,,,,518.5,4.65,,,136.77,,,20.51,5,69.09,,,,,,,,23.66,,,,,,,,,,,,,,,,,,,51.41,0.15,,,,,,,2.304,0.33,,0.033,257.89,,,,,,,,,,,,,,,6,,,9.273,,59,,158.02,,,,749,,316.2,2.6,,0.082,,54,
Boonsri,5/21/2009,0.003,0.003,0.009,0.012,,,0.003,,,0.869,,0.015,0,,,,0.0105,0.0225,0.0225,,0.0225,,,494.1,4.64,,,143.43,,,25.98,5.06,66.23,,,0.009,,,,,20.14,,,,0.003,,,0.0135,,0.003,,,0.003,,,,0.003,,,47.53,0.15,,,,,0.03,,1.816,0.118,,0.035,230.65,,,0.003,,0.003,,0.006,0.006,0.006,,,0.003,0.3,0.015,9,0.009,,11.283,,52,,171.88,0.75,,,743,,316.3,3.36,,0.176,,62,
Boonsri,6/12/2009,,,,,,,,,,0.558,0.15,,,,,,,,,,,,,469.7,4.72,,,128.16,,,28.31,5.8,60.49,,,,,,,,18.38,,,,,,,,,,,,,,,,,,,39.77,0.15,,,,,,,1.983,0.082,,0.073,224.73,,,,,,,,,,,,,,,6,,,18.328,,45,,111.89,,,,637,,277.3,3.15,,0.263,,73.5,
